"","n_occurrence","latitude","longitude","city","occurrence_type","carteira","bolsa_ou_mochila","celular","documentos","notebook","tablet","mp4_ou_ipod","cartao_de_credito","outros","relogio","equipamento_de_som","tv","dvd","som","moveis","computador","estepe","bicicleta","dinheiro","date","time","nearby_location","suburb"
"5917",44188,-22.8997859,-43.1259032,"Niteroi","Furto ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","evening","Restaurante","Ingá"
"5918",44188,-22.8997859,-43.1259032,"Niteroi","Furto ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","evening","Quiosque","Ingá"
"5919",44188,-22.8997859,-43.1259032,"Niteroi","Furto ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","evening","Ponto Turistico","Ingá"
"5920",44188,-22.8997859,-43.1259032,"Niteroi","Furto ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","evening","Bar","Ingá"
"5921",44188,-22.8997859,-43.1259032,"Niteroi","Furto ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","evening","Restaurante","Ingá"
"5922",44188,-22.8997859,-43.1259032,"Niteroi","Furto ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","evening","Escola","Ingá"
"5923",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Ponto Turistico","Icaraí"
"5924",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Restaurante","Icaraí"
"5925",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Banco","Icaraí"
"5926",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Super Mercado","Icaraí"
"5927",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Bar","Icaraí"
"5928",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Restaurante","Icaraí"
"5929",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Restaurante","Icaraí"
"5930",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Banco","Icaraí"
"5931",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Banco","Icaraí"
"5932",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Loja de Eletronicos","Icaraí"
"5933",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Escola","Icaraí"
"5934",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Escola","Icaraí"
"5935",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Escola","Icaraí"
"5936",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Escola","Icaraí"
"5937",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Bar","Icaraí"
"5938",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Bar","Icaraí"
"5939",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Posto de Gasolina","Icaraí"
"5940",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Restaurante","Icaraí"
"5941",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Banco","Icaraí"
"5942",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Banco","Icaraí"
"5943",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Restaurante","Icaraí"
"5944",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Restaurante","Icaraí"
"5945",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Escola","Icaraí"
"5946",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Restaurante","Icaraí"
"5947",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Banco","Icaraí"
"5948",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Super Mercado","Icaraí"
"5949",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Restaurante","Icaraí"
"5950",44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Bar","Icaraí"
"5951",44308,-22.9064311,-43.1073744,"Niteroi","Furto ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","morning","Banco","Icaraí"
"5952",44308,-22.9064311,-43.1073744,"Niteroi","Furto ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","morning","Ponto Turistico","Icaraí"
"5953",44308,-22.9064311,-43.1073744,"Niteroi","Furto ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","morning","Super Mercado","Icaraí"
"5954",44308,-22.9064311,-43.1073744,"Niteroi","Furto ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","morning","Banco","Icaraí"
"5955",44308,-22.9064311,-43.1073744,"Niteroi","Furto ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","morning","Restaurante","Icaraí"
"5956",44308,-22.9064311,-43.1073744,"Niteroi","Furto ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","morning","Escola","Icaraí"
"5957",44308,-22.9064311,-43.1073744,"Niteroi","Furto ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","morning","Banco","Icaraí"
"5958",44308,-22.9064311,-43.1073744,"Niteroi","Furto ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","morning","Restaurante","Icaraí"
"5959",44308,-22.9064311,-43.1073744,"Niteroi","Furto ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","morning","Bar","Icaraí"
"5960",44308,-22.9064311,-43.1073744,"Niteroi","Furto ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","morning","Policia Civil","Icaraí"
"5961",44314,-22.9158653,-43.0871202,"Niteroi","Roubo ",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","evening","Posto de Gasolina","São Francisco"
"5962",44314,-22.9158653,-43.0871202,"Niteroi","Roubo ",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","evening","Posto de Gasolina","São Francisco"
"5963",44314,-22.9158653,-43.0871202,"Niteroi","Roubo ",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","evening","Escola","São Francisco"
"5964",44319,-22.9150487,-43.0900309,"Niteroi","Roubo ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","evening","Escola","São Francisco"
"5965",44319,-22.9150487,-43.0900309,"Niteroi","Roubo ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","evening","Restaurante","São Francisco"
"5966",44319,-22.9150487,-43.0900309,"Niteroi","Roubo ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","evening","Bar","São Francisco"
"5967",44320,-22.914177,-43.0843222,"Niteroi","Roubo ",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","night","Posto de Gasolina","São Francisco"
"5968",44320,-22.914177,-43.0843222,"Niteroi","Roubo ",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","night","Posto de Gasolina","São Francisco"
"5969",44320,-22.914177,-43.0843222,"Niteroi","Roubo ",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","night","Escola","São Francisco"
"5970",44327,-22.9187333,-43.091391,"Niteroi","Roubo ",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","night","Restaurante","São Francisco"
"5971",44327,-22.9187333,-43.091391,"Niteroi","Roubo ",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","night","Bar","São Francisco"
"5972",44327,-22.9187333,-43.091391,"Niteroi","Roubo ",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","night","Restaurante","São Francisco"
"5973",44327,-22.9187333,-43.091391,"Niteroi","Roubo ",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","night","Restaurante","São Francisco"
"5974",44327,-22.9187333,-43.091391,"Niteroi","Roubo ",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","night","Restaurante","São Francisco"
"5975",44327,-22.9187333,-43.091391,"Niteroi","Roubo ",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","night","Bar","São Francisco"
"5976",44327,-22.9187333,-43.091391,"Niteroi","Roubo ",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","night","Escola","São Francisco"
"5977",44327,-22.9187333,-43.091391,"Niteroi","Roubo ",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","night","Escola","São Francisco"
"5978",44327,-22.9187333,-43.091391,"Niteroi","Roubo ",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","night","Policia Civil","São Francisco"
"5979",44328,-22.9206591,-43.08833,"Niteroi","Roubo ",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","night","Escola","São Francisco"
"5980",44328,-22.9206591,-43.08833,"Niteroi","Roubo ",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","night","Escola","São Francisco"
"5981",44328,-22.9206591,-43.08833,"Niteroi","Roubo ",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","night","Escola","São Francisco"
"5982",44503,-22.9421733,-43.0559634,"Niteroi","Roubo de Ve�culo ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Super Mercado","Jacaré"
"5983",44503,-22.9421733,-43.0559634,"Niteroi","Roubo de Ve�culo ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Escola","Jacaré"
"5984",44503,-22.9421733,-43.0559634,"Niteroi","Roubo de Ve�culo ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Bar","Jacaré"
"5985",44503,-22.9421733,-43.0559634,"Niteroi","Roubo de Ve�culo ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Super Mercado","Jacaré"
"5986",44503,-22.9421733,-43.0559634,"Niteroi","Roubo de Ve�culo ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Banco","Jacaré"
"5987",44503,-22.9421733,-43.0559634,"Niteroi","Roubo de Ve�culo ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Banco","Jacaré"
"5988",44503,-22.9421733,-43.0559634,"Niteroi","Roubo de Ve�culo ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Banco","Jacaré"
"5989",44503,-22.9421733,-43.0559634,"Niteroi","Roubo de Ve�culo ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Escola","Jacaré"
"5990",44504,-22.9423438,-43.0558866,"Niteroi","Roubo de Ve�culo ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Super Mercado","Jacaré"
"5991",44504,-22.9423438,-43.0558866,"Niteroi","Roubo de Ve�culo ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Escola","Jacaré"
"5992",44504,-22.9423438,-43.0558866,"Niteroi","Roubo de Ve�culo ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Bar","Jacaré"
"5993",44504,-22.9423438,-43.0558866,"Niteroi","Roubo de Ve�culo ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Super Mercado","Jacaré"
"5994",44504,-22.9423438,-43.0558866,"Niteroi","Roubo de Ve�culo ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Banco","Jacaré"
"5995",44504,-22.9423438,-43.0558866,"Niteroi","Roubo de Ve�culo ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Banco","Jacaré"
"5996",44504,-22.9423438,-43.0558866,"Niteroi","Roubo de Ve�culo ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Banco","Jacaré"
"5997",44504,-22.9423438,-43.0558866,"Niteroi","Roubo de Ve�culo ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","night","Escola","Jacaré"
"5998",44534,-22.904798,-43.1223386,"Niteroi","Furto ",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","evening","","Ingá"
"5999",44679,-22.9151169,-43.0876739,"Niteroi","Furto ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","evening","Posto de Gasolina","São Francisco"
"6000",44679,-22.9151169,-43.0876739,"Niteroi","Furto ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","evening","Posto de Gasolina","São Francisco"
"6001",44679,-22.9151169,-43.0876739,"Niteroi","Furto ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","evening","Escola","São Francisco"
"6002",44705,-22.9145032,-43.0880228,"Niteroi","Roubo ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","morning","Posto de Gasolina","São Francisco"
"6003",44705,-22.9145032,-43.0880228,"Niteroi","Roubo ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","morning","Posto de Gasolina","São Francisco"
"6004",44705,-22.9145032,-43.0880228,"Niteroi","Roubo ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weekend","morning","Escola","São Francisco"
"6005",44783,-22.8976345,-43.104087,"Niteroi","Roubo ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","evening","Bar","Santa Rosa"
"6006",44783,-22.8976345,-43.104087,"Niteroi","Roubo ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","evening","Restaurante","Santa Rosa"
"6007",44783,-22.8976345,-43.104087,"Niteroi","Roubo ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","evening","Loja de Eletronicos","Santa Rosa"
"6008",44783,-22.8976345,-43.104087,"Niteroi","Roubo ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business_day","evening","Clinica","Santa Rosa"
